3, 15, 0, 0, 0
4, 14, 2, 0, -2
5, 13, 0, 2, -2
6, 12, 0, 0, 0
7, 11, 2, 0, -2
8, 10, 0, 2, -2
9, 9, 0, 0, 0
10, 8, 2, 0, -2
11, 7, 0, 2, -2
12, 6, 0, 0, 0
13, 5, 2, 0, -2
14, 4, 0, 2, -2
15, 3, 0, 0, 0
16, 2, 2, 0, -2
17, 1, 0, 2, -2
18, 0, 0, 0, 0
0, 19, -1, 0, 1
1, 18, 1, 0, -1
2, 17, -1, 2, -1
3, 16, -1, 0, 1
4, 15, 1, 0, -1
5, 14, -1, 2, -1
6, 13, -1, 0, 1
7, 12, 1, 0, -1
8, 11, -1, 2, -1
9, 10, -1, 0, 1
10, 9, 1, 0, -1
11, 8, -1, 2, -1
12, 7, -1, 0, 1
13, 6, 1, 0, -1
14, 5, -1, 2, -1
15, 4, -1, 0, 1
16, 3, 1, 0, -1
17, 2, -1, 2, -1
18, 1, -1, 0, 1
19, 0, 1, 0, -1
0, 20, 0, -1, 1
1, 19, 2, -1, -1
2, 18, 0, 1, -1
3, 17, 0, -1, 1
4, 16, 2, -1, -1
5, 15, 0, 1, -1
6, 14, 0, -1, 1
7, 13, 2, -1, -1
8, 12, 0, 1, -1
9, 11, 0, -1, 1
10, 10, 2, -1, -1
11, 9, 0, 1, -1
12, 8, 0, -1, 1
13, 7, 2, -1, -1
14, 6, 0, 1, -1
15, 5, 0, -1, 1
16, 4, 2, -1, -1
17, 3, 0, 1, -1
18, 2, 0, -1, 1
19, 1, 2, -1, -1
20, 0, 0, 1, -1
0, 21, 0, 0, 0
1, 20, 2, 0, -2
2, 19, 0, 2, -2
3, 18, 0, 0, 0
4, 17, 2, 0, -2
5, 16, 0, 2, -2
6, 15, 0, 0, 0
7, 14, 2, 0, -2
8, 13, 0, 2, -2
9, 12, 0, 0, 0
10, 11, 2, 0, -2
11, 10, 0, 2, -2
12, 9, 0, 0, 0
13, 8, 2, 0, -2
14, 7, 0, 2, -2
15, 6, 0, 0, 0
16, 5, 2, 0, -2
17, 4, 0, 2, -2
18, 3, 0, 0, 0
19, 2, 2, 0, -2
20, 1, 0, 2, -2
21, 0, 0, 0, 0
1, 21, 1, 0, -1
2, 20, -1, 2, -1
3, 19, -1, 0, 1
4, 18, 1, 0, -1
5, 17, -1, 2, -1
6, 16, -1, 0, 1
7, 15, 1, 0, -1
8, 14, -1, 2, -1
9, 13, -1, 0, 1
10, 12, 1, 0, -1
11, 11, -1, 2, -1
12, 10, -1, 0, 1
13, 9, 1, 0, -1
14, 8, -1, 2, -1
15, 7, -1, 0, 1
16, 6, 1, 0, -1
17, 5, -1, 2, -1
18, 4, -1, 0, 1
19, 3, 1, 0, -1
20, 2, -1, 2, -1
21, 1, -1, 0, 1
22, 0, 1, 0, -1
2, 21, 0, 1, -1
3, 20, 0, -1, 1
4, 19, 2, -1, -1
5, 18, 0, 1, -1
6, 17, 0, -1, 1
7, 16, 2, -1, -1
8, 15, 0, 1, -1
9, 14, 0, -1, 1
10, 13, 2, -1, -1
11, 12, 0, 1, -1
12, 11, 0, -1, 1
13, 10, 2, -1, -1
14, 9, 0, 1, -1
15, 8, 0, -1, 1
16, 7, 2, -1, -1
17, 6, 0, 1, -1
18, 5, 0, -1, 1
19, 4, 2, -1, -1
20, 3, 0, 1, -1
21, 2, 0, -1, 1
22, 1, 2, -1, -1
3, 21, 0, 0, 0
4, 20, 2, 0, -2
5, 19, 0, 2, -2
6, 18, 0, 0, 0
7, 17, 2, 0, -2
8, 16, 0, 2, -2
9, 15, 0, 0, 0
10, 14, 2, 0, -2
11, 13, 0, 2, -2
12, 12, 0, 0, 0
13, 11, 2, 0, -2
14, 10, 0, 2, -2
15, 9, 0, 0, 0
16, 8, 2, 0, -2
17, 7, 0, 2, -2
18, 6, 0, 0, 0
19, 5, 2, 0, -2
20, 4, 0, 2, -2
21, 3, 0, 0, 0
22, 2, 2, 0, -2
4, 21, 1, 0, -1
5, 20, -1, 2, -1
6, 19, -1, 0, 1
7, 18, 1, 0, -1
8, 17, -1, 2, -1
9, 16, -1, 0, 1
10, 15, 1, 0, -1
11, 14, -1, 2, -1
12, 13, -1, 0, 1
13, 12, 1, 0, -1
14, 11, -1, 2, -1
15, 10, -1, 0, 1
16, 9, 1, 0, -1
17, 8, -1, 2, -1
18, 7, -1, 0, 1
19, 6, 1, 0, -1
20, 5, -1, 2, -1
21, 4, -1, 0, 1
22, 3, 1, 0, -1
5, 21, 0, 1, -1
6, 20, 0, -1, 1
7, 19, 2, -1, -1
8, 18, 0, 1, -1
9, 17, 0, -1, 1
10, 16, 2, -1, -1
11, 15, 0, 1, -1
12, 14, 0, -1, 1
13, 13, 2, -1, -1
14, 12, 0, 1, -1
15, 11, 0, -1, 1
16, 10, 2, -1, -1
17, 9, 0, 1, -1
18, 8, 0, -1, 1
19, 7, 2, -1, -1
20, 6, 0, 1, -1
21, 5, 0, -1, 1
22, 4, 2, -1, -1
6, 21, 0, 0, 0
7, 20, 2, 0, -2
8, 19, 0, 2, -2
9, 18, 0, 0, 0
10, 17, 2, 0, -2
11, 16, 0, 2, -2
12, 15, 0, 0, 0
13, 14, 2, 0, -2
14, 13, 0, 2, -2
15, 12, 0, 0, 0
16, 11, 2, 0, -2
17, 10, 0, 2, -2
18, 9, 0, 0, 0
19, 8, 2, 0, -2
20, 7, 0, 2, -2
21, 6, 0, 0, 0
22, 5, 2, 0, -2
7, 21, 1, 0, -1
8, 20, -1, 2, -1
9, 19, -1, 0, 1
10, 18, 1, 0, -1
11, 17, -1, 2, -1
12, 16, -1, 0, 1
13, 15, 1, 0, -1
14, 14, -1, 2, -1
15, 13, -1, 0, 1
16, 12, 1, 0, -1
17, 11, -1, 2, -1
18, 10, -1, 0, 1
19, 9, 1, 0, -1
20, 8, -1, 2, -1
21, 7, -1, 0, 1
22, 6, 1, 0, -1
8, 21, 0, 1, -1
9, 20, 0, -1, 1
10, 19, 2, -1, -1
11, 18, 0, 1, -1
12, 17, 0, -1, 1
13, 16, 2, -1, -1
14, 15, 0, 1, -1
15, 14, 0, -1, 1
16, 13, 2, -1, -1
17, 12, 0, 1, -1
18, 11, 0, -1, 1
19, 10, 2, -1, -1
20, 9, 0, 1, -1
21, 8, 0, -1, 1
22, 7, 2, -1, -1
9, 21, 0, 0, 0
10, 20, 2, 0, -2
11, 19, 0, 2, -2
12, 18, 0, 0, 0
13, 17, 2, 0, -2
14, 16, 0, 2, -2
15, 15, 0, 0, 0
16, 14, 2, 0, -2
17, 13, 0, 2, -2
18, 12, 0, 0, 0
19, 11, 2, 0, -2
20, 10, 0, 2, -2
21, 9, 0, 0, 0
22, 8, 2, 0, -2
10, 21, 1, 0, -1
11, 20, -1, 2, -1
12, 19, -1, 0, 1
13, 18, 1, 0, -1
14, 17, -1, 2, -1
15, 16, -1, 0, 1
16, 15, 1, 0, -1
17, 14, -1, 2, -1
18, 13, -1, 0, 1
19, 12, 1, 0, -1
20, 11, -1, 2, -1
21, 10, -1, 0, 1
22, 9, 1, 0, -1
11, 21, 0, 1, -1
12, 20, 0, -1, 1
13, 19, 2, -1, -1
14, 18, 0, 1, -1
15, 17, 0, -1, 1
16, 16, 2, -1, -1
17, 15, 0, 1, -1
18, 14, 0, -1, 1
19, 13, 2, -1, -1
20, 12, 0, 1, -1
21, 11, 0, -1, 1
22, 10, 2, -1, -1
12, 21, 0, 0, 0
13, 20, 2, 0, -2
14, 19, 0, 2, -2
15, 18, 0, 0, 0
16, 17, 2, 0, -2
17, 16, 0, 2, -2
18, 15, 0, 0, 0
19, 14, 2, 0, -2
20, 13, 0, 2, -2
21, 12, 0, 0, 0
22, 11, 2, 0, -2
13, 21, 1, 0, -1
14, 20, -1, 2, -1
15, 19, -1, 0, 1
16, 18, 1, 0, -1
17, 17, -1, 2, -1
18, 16, -1, 0, 1
19, 15, 1, 0, -1
20, 14, -1, 2, -1
21, 13, -1, 0, 1
22, 12, 1, 0, -1
14, 21, 0, 1, -1
15, 20, 0, -1, 1
16, 19, 2, -1, -1
17, 18, 0, 1, -1
18, 17, 0, -1, 1
19, 16, 2, -1, -1
20, 15, 0, 1, -1
21, 14, 0, -1, 1
22, 13, 2, -1, -1
15, 21, 0, 0, 0
16, 20, 2, 0, -2
17, 19, 0, 2, -2
18, 18, 0, 0, 0
19, 17, 2, 0, -2
20, 16, 0, 2, -2
21, 15, 0, 0, 0
22, 14, 2, 0, -2
16, 21, 1, 0, -1
17, 20, -1, 2, -1
18, 19, -1, 0, 1
19, 18, 1, 0, -1
20, 17, -1, 2, -1
21, 16, -1, 0, 1
22, 15, 1, 0, -1
17, 21, 0, 1, -1
18, 20, 0, -1, 1
19, 19, 2, -1, -1
20, 18, 0, 1, -1
21, 17, 0, -1, 1
22, 16, 2, -1, -1
18, 21, 0, 0, 0
19, 20, 2, 0, -2
20, 19, 0, 2, -2
21, 18, 0, 0, 0
22, 17, 2, 0, -2
19, 21, 1, 0, -1
20, 20, -1, 2, -1
21, 19, -1, 0, 1
22, 18, 1, 0, -1
20, 21, 0, 1, -1
21, 20, 0, -1, 1
22, 19, 2, -1, -1
21, 21, 0, 0, 0
22, 20, 2, 0, -2
22, 21, 1, 0, -1
